,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
732,732,732,"Casa en Venta Santa Elena #32, 42
, Toluca De Lerdo, México",135,4,3,84000
733,733,733,"Casa en Venta Independencia, Toluca De Lerdo",175,2,3,185000
734,734,734,"Casa en Venta Arcadio Henkel #1
, Morelos 1a Sección, Toluca De Lerdo",295,4,4,295000
735,735,735,"Casa en Venta Casa Nueva En Venta En Residencial Victoria, Toluca.
, Toluca De Lerdo, México",177,2,3,155000
736,736,736,"Casa en Venta Tenochtitlan #113, 15-a
, Toluca De Lerdo, México",100,2,2,60000
737,737,737,"Casa en Venta Los Sauces Ii Col. San José Guadalupe, Toluca De Lerdo
, Toluca De Lerdo, México",80,1,2,43500
738,738,738,"Casa en Venta Instituto Literario
, Toluca De Lerdo, México",550,5,4,500000
739,739,739,"Casa en Venta Toluca De Lerdo, México",450,2,4,225000
740,740,740,"Casa en Venta Modelo Roble
, Toluca De Lerdo, México",95,2,3,76905
741,741,741,"Casa en Venta Privada Hacienda De Metepec Mz25l1-c-b, Conj U Los Sauces Iv, San José Guadalupe #**
, Toluca De Lerdo, México",135,2,3,77500
742,742,742,"Casa en Venta Villas San Andres
, De La Crespa, Toluca De Lerdo",74,1,2,52500
743,743,743,"Casa en Venta Jose Vicente Villada #101, 0
, Toluca De Lerdo, México",191,3,3,132500
744,744,744,"Casa en Venta Geovillas De San Mateo
, Toluca De Lerdo, México",63,1,2,48000
745,745,745,"Casa en Venta Guillermo Marconi #507
, Toluca De Lerdo, México",120,2,3,54368.9
746,746,746,"Casa en Venta Lago Tanganica #0
, Toluca De Lerdo, México",190,2,3,78041.6
747,747,747,"Casa en Venta El Trigo #sn
, Toluca De Lerdo, México",420,5,4,425000
748,748,748,"Casa en Venta Los Sauces #sn
, Toluca De Lerdo, México",66,1,2,45000
749,749,749,"Casa en Venta Toluca De Lerdo, México",350,5,5,453500
750,750,750,"Casa en Venta Oficina En Venta A Una Cuadra De Galerias Toluca
, Toluca De Lerdo, México",225,1,2,52500
751,751,751,"Casa en Venta Oo #xx
, Toluca De Lerdo, México",126,3,3,187500
752,752,752,"Casa en Venta Toluca De Lerdo, México",176,2,5,85000
753,753,753,"Casa en Venta Av. Hidalgo Pte. #000
, Toluca De Lerdo, México",170,3,4,33557.45
754,754,754,"Casa en Venta Gómez Farías Esq. Isidro Fabela Null
, Vértice, Toluca De Lerdo",,3,4,875000
755,755,755,"Casa en Venta Ricardo V Garrido 113
, Salvador Sánchez Colín, Toluca De Lerdo",,5,4,197500
756,756,756,"Casa en Venta Hidalgo
, Toluca De Lerdo, México",120,2,2,85000
757,757,757,"Casa en Venta Ciprés, Toluca De Lerdo",280,4,3,523000
758,758,758,"Casa en Venta Tierra Y Libertad #114
, Toluca De Lerdo, México",140,2,2,50803.05
759,759,759,"Casa en Venta Toluca De Lerdo, México",660,3,5,465000
760,760,760,"Casa en Venta Barrio Santa Maria #s/n
, Toluca De Lerdo, México",189,3,3,134500
761,761,761,"Casa en Venta Hacienda Del Rocío #25
, Toluca De Lerdo, México",69,2,2,51500
762,762,762,"Casa en Venta Ahuehuetes, Toluca De Lerdo",91,1,,85000
763,763,763,"Casa en Venta Árbol De Las Manitas #00
, Toluca De Lerdo, México",140,3,4,19520
764,764,764,"Casa en Venta Independencia 104
, De La Crespa, Toluca De Lerdo",,3,4,140000
765,765,765,"Casa en Venta San Jose Obrero #230
, Toluca De Lerdo, México",107,2,2,26150.75
766,766,766,"Casa en Venta Niño Artillero Null
, San Mateo Oxtotitlán, Toluca De Lerdo",,2,4,100000
767,767,767,"Casa en Venta Frac. Paseo Arboleda
, Toluca De Lerdo, México",108,2,3,95000
768,768,768,"Casa en Venta Venta De Casa Cerca De Cu Null
, Vicente Guerrero, Toluca De Lerdo",,2,3,210000
769,769,769,"Casa en Venta Vicente Lonbardo Toledano #197
, Toluca De Lerdo, México",121,3,3,138921.05
770,770,770,"Casa en Venta Independencia, Toluca De Lerdo",175,2,3,160000
771,771,771,"Casa en Venta Toluca De Lerdo, México",165,2,3,60000
772,772,772,"Casa en Venta Montes Altai
, Toluca De Lerdo, México",209,2,4,170000
773,773,773,"Casa en Venta Dioses Del Olimpo #234
, Toluca De Lerdo, México",75,1,2,65000
774,774,774,"Casa en Venta Juan Aldama
, Toluca De Lerdo, México",790,3,5,725000
775,775,775,"Casa en Venta Montes Altai #310
, Toluca De Lerdo, México",210,5,4,170000
776,776,776,"Casa en Venta Agrónomos #101
, Toluca De Lerdo, México",170,1,2,23092.8
777,777,777,"Casa en Venta Adolfo Lopez Mateos 146 #146
, Toluca De Lerdo, México",125,2,3,45205.5
778,778,778,"Casa en Venta Toluca De Lerdo, México",160,2,3,45205.5
779,779,779,"Casa en Venta Ooo #21
, Toluca De Lerdo, México",234,3,3,187500
780,780,780,"Casa en Venta Toluca De Lerdo, México",180,6,7,177500
781,781,781,"Casa en Venta Fraccionamiento Independencia Null
, Santa María Totoltepec, Toluca De Lerdo",,1,3,100000
782,782,782,"Casa en Venta San Pedro Totoltepec, Toluca De Lerdo",130,1,2,80000
783,783,783,"Casa en Venta Toluca De Lerdo, México",356,2,4,515000
784,784,784,"Casa en Venta Casa En Venta Paseos San Martin Toluca
, Toluca De Lerdo, México",40,1,1,23000
785,785,785,"Casa en Venta Toluca De Lerdo, México",340,3,5,435000
786,786,786,"Casa en Venta Casa 2 Plantas
, San Pedro Totoltepec, Toluca De Lerdo",109,1,3,61350
787,787,787,"Casa en Venta Luis Donaldo Colosio
, Toluca De Lerdo, México",247,2,4,175000
788,788,788,"Casa en Venta Toluca De Lerdo, México",350,2,3,225000
789,789,789,"Casa en Venta Toluca De Lerdo, México",67,2,2,35500
790,790,790,"Casa en Venta Heroes Del 5 De Mayo #nd
, Toluca De Lerdo, México",242,4,6,103350
791,791,791,"Casa en Venta . #.
, Toluca De Lerdo, México",180,5,4,99500
792,792,792,"Casa en Venta Abeto #77-b
, Toluca De Lerdo, México",90,1,2,38510.9
793,793,793,"Casa en Venta Carmen Serdán
, Ciprés, Toluca De Lerdo",1230,4,5,2245000
794,794,794,"Casa en Venta Toluca #606
, Toluca De Lerdo, México",160,2,3,28724
795,795,795,"Casa en Venta Toluca Null
, Rancho La Mora, Toluca De Lerdo",,3,4,92500
796,796,796,"Casa en Venta Naucalpan #1702
, Toluca De Lerdo, México",139,4,3,54000
797,797,797,"Casa en Venta Privada Cedros 115
, Tlacopa, Toluca De Lerdo",,2,3,240000
798,798,798,"Casa en Venta Toluca De Lerdo, México",215,4,4,157500
799,799,799,"Casa en Venta San Buenaventura, Toluca De Lerdo",727,5,5,1150000
800,800,800,"Casa en Venta Toluca De Lerdo, México",141,3,3,75000
801,801,801,"Casa en Venta Toluca De Lerdo, México",67,2,2,35500
802,802,802,"Casa en Venta Altamirano 324, Delegación San Mateo Oxtotitlán, 50100 Toluca De Lerdo, Méx.
, San Mateo Oxtotitlán, Toluca De Lerdo",,2,3,115000
803,803,803,"Casa en Venta Allende #100
, Toluca De Lerdo, México",137,1,2,175000
804,804,804,"Casa en Venta Jacarandas #37, 2
, Toluca De Lerdo, México",75,1,2,35022.9
805,805,805,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",220,3,3,27788.7
806,806,806,"Casa en Venta Hacienda San Isidro #14
, Toluca De Lerdo, México",84,3,2,57500
807,807,807,"Casa en Venta Circuito Hacienda Jajalpa
, Toluca De Lerdo, México",65,1,3,37500
808,808,808,"Casa en Venta Dioses Del Olimpo #234
, Toluca De Lerdo, México",170,3,3,125000
809,809,809,"Casa en Venta Retorno 8 #1
, Toluca De Lerdo, México",141,3,3,75000
810,810,810,"Casa en Venta Lago Victoria 712
, Ocho Cedros, Toluca De Lerdo",,3,3,325000
811,811,811,"Casa en Venta Toluca De Lerdo, México",160,2,3,45205.5
812,812,812,"Casa en Venta Prolongación Ruta De La Independencia #131
, Toluca De Lerdo, México",110,2,3,16468.25
813,813,813,"Casa en Venta San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",320,3,6,175000
814,814,814,"Casa en Venta Casa En Venta / Renta En Las Flores
, Toluca De Lerdo, México",215,2,3,112500
815,815,815,"Casa en Venta Coahuila 327
, Santa María De Las Rosas, Toluca De Lerdo",,1,3,80000
816,816,816,"Casa en Venta Cerrada De Amazonas 118
, Toluca De Lerdo, México",,3,3,175000
817,817,817,"Casa en Venta Morelos #25
, Toluca De Lerdo, México",960,2,5,300000
818,818,818,"Casa en Venta Toluca De Lerdo, México",133,3,3,116500.9
819,819,819,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",180,3,3,28231.65
820,820,820,"Casa en Venta Abeto #77
, Toluca De Lerdo, México",90,1,2,38510.9
821,821,821,"Casa en Venta Metepec #142, A
, Toluca De Lerdo, México",260,3,4,42500
822,822,822,"Casa en Venta Emiliano Zapata #0, 1
, Toluca De Lerdo, México",200,3,3,130000
823,823,823,"Casa en Venta Jesús Carranza #449
, Toluca De Lerdo, México",624,3,4,215000
824,824,824,"Casa en Venta Lago San Ignacio #306
, El Seminario 2a Sección, Toluca De Lerdo",185,2,3,75000
825,825,825,"Casa en Venta Independencia Null
, Toluca De Lerdo, México",,2,3,120000
826,826,826,"Casa en Venta General Rafael Charazo 111 Null
, Moderna De La Cruz, Toluca De Lerdo",,2,4,287500
827,827,827,"Casa en Venta Santa Ana Tlapaltitlán, Toluca
, Santa Ana Tlapaltitlán, Toluca De Lerdo",225,1,3,62500
828,828,828,"Casa en Venta Fracc Sor Juana Inés De La Cruz, Toluca
, San Pedro Totoltepec, Toluca De Lerdo",265,2,3,130000
829,829,829,"Casa en Venta Las Hesperides Toluca
, Santa María Totoltepec, Toluca De Lerdo",72,1,2,57500
830,830,830,"Casa en Venta Toluca De Lerdo, México",193,3,4,90000
831,831,831,"Casa en Venta Toluca De Lerdo, México",133,3,3,116500
832,832,832,"Casa en Venta Ocho Cedros, Toluca De Lerdo",260,2,4,139500
833,833,833,"Casa en Venta Lago Tangañica 411
, Ocho Cedros, Toluca De Lerdo",,2,5,145000
834,834,834,"Casa en Venta Toluca De Lerdo, México",56,1,2,25082.15
835,835,835,"Casa en Venta Circuito Hacienda San Isidro #14
, Toluca De Lerdo, México",84,3,3,57500
836,836,836,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",150,2,3,21780.15
837,837,837,"Casa en Venta Toluca De Lerdo, México",180,3,3,28231.65
838,838,838,"Casa en Venta Casa En Venta En Toluca En El Coporo
, Toluca De Lerdo, México",215,1,5,275000
839,839,839,"Casa en Venta Gran Lago Del Oso #107
, Isidro Fabela 2a Sección, Toluca De Lerdo",357,4,4,80000
840,840,840,"Casa en Venta Toluca De Lerdo, México",90,2,3,67500
841,841,841,"Casa en Venta Pensador Mexicano 408, Delegación San Buenaventura, Toluca De Lerdo, Estado De M #**
, Toluca De Lerdo, México",190,4,3,119000
842,842,842,"Casa en Venta Toluca De Lerdo, México",150,2,3,118682.95
843,843,843,"Casa en Venta San Lorenzo Tepaltitlan
, Toluca De Lerdo, México",280,2,4,137500
844,844,844,"Casa en Venta Toluca De Lerdo, México",177,2,3,175000
845,845,845,"Casa en Venta Toluca
, Toluca De Lerdo, México",447,1,3,215000
846,846,846,"Casa en Venta Casa En Venta/renta Cipres
, Toluca De Lerdo, México",438,3,4,500000
847,847,847,"Casa en Venta Toluca De Lerdo, México",63,1,3,64500
848,848,848,"Casa en Venta Toluca De Lerdo, México",440,2,3,195000
849,849,849,"Casa en Venta Toluca De Lerdo, México",73,2,3,38250
850,850,850,"Casa en Venta Casa De Campo En Zona Tranquila Con Horno De Piedra En San Nicolas Peralta
, Toluca De Lerdo, México",,1,3,60000
851,851,851,"Casa en Venta Toluca De Lerdo, México",300,2,3,49417.75
852,852,852,"Casa en Venta Paseo San Cristobal Colón #511
, Toluca De Lerdo, México",204,3,3,132500
853,853,853,"Casa en Venta Geólogos #120
, Toluca De Lerdo, México",120,2,2,35000
854,854,854,"Casa en Venta Toluca De Lerdo, México",220,3,3,27788.7
855,855,855,"Casa en Venta Insurgentes
, Toluca De Lerdo, México",200,4,3,124000
856,856,856,"Casa en Venta Sierra Ventana #206
, Toluca De Lerdo, México",180,3,3,235000
857,857,857,"Casa en Venta Casa En Venta Paseo San Martín Calle Ocoyoacac
, Toluca De Lerdo, México",36,1,1,23000
858,858,858,"Casa en Venta Casa En Venta En Capultitlan Toluca
, Toluca De Lerdo, México",324,2,7,215000
859,859,859,"Casa en Venta Diodoro Ortega 300
, Rancho La Mora, Toluca De Lerdo",,2,3,100000
860,860,860,"Casa en Venta Toluca De Lerdo, México",160,1,3,43635
861,861,861,"Casa en Venta Toluca De Lerdo, México",360,3,4,95406.9
862,862,862,"Casa en Venta Toluca De Lerdo, México",88,2,3,67500
863,863,863,"Casa en Venta Geo Villas Los Cedros
, Toluca De Lerdo, México",56,1,2,25082.15
864,864,864,"Casa en Venta Independencia #143, 34
, Toluca De Lerdo, México",95,2,3,70000
865,865,865,"Casa en Venta Crisantemo #640
, Toluca De Lerdo, México",215,2,3,112500
866,866,866,"Casa en Venta La Teresona, Toluca De Lerdo",286,3,3,85000
867,867,867,"Casa en Venta Tierra Y Libertad #114
, Toluca De Lerdo, México",120,1,3,50803.05
868,868,868,"Casa en Venta Azteca, Toluca De Lerdo",150,1,3,105000
869,869,869,"Casa en Venta Casa En Venta 3 Recamaras Aun Costado De Gm Toluca A 3 Minutos De Unitec
, Santa Ana Tlapaltitlán, Toluca De Lerdo",,1,3,62500
870,870,870,"Casa en Venta Av. Juárez Norte 539
, Centro, Toluca De Lerdo",,1,3,190000
871,871,871,"Casa en Venta Toluca De Lerdo, México",61,2,3,65000
872,872,872,"Casa en Venta Arcadio Henkel 1011
, Ocho Cedros, Toluca De Lerdo",,3,3,175000
873,873,873,"Casa en Venta Toluca De Lerdo, México",72,2,3,38250
874,874,874,"Casa en Venta Casa En Venta Sor Juana, La Galia
, Toluca De Lerdo, México",250,2,4,120000
875,875,875,"Casa en Venta Cipres 304
, Ciprés, Toluca De Lerdo",,3,3,405000
876,876,876,"Casa en Venta Sector Popular, Toluca De Lerdo",265,2,4,130000
877,877,877,"Casa en Venta Ceboruco #1
, Toluca De Lerdo, México",11111,2,2,77500
878,878,878,"Casa en Venta Venustiano Carranza #22, 21
, Toluca De Lerdo, México",170,4,3,80000
879,879,879,"Casa en Venta Capultitlán, Toluca De Lerdo",285,3,4,105000
880,880,880,"Casa en Venta Arcadio Henkel 1001
, Ocho Cedros, Toluca De Lerdo",,3,3,175000
881,881,881,"Casa en Venta Toluca De Lerdo, México",90,2,3,32910.6
882,882,882,"Casa en Venta Fuente De Los Deseos #26
, Toluca De Lerdo, México",187,3,3,127500
883,883,883,"Casa en Venta Toluca De Lerdo, México",353,2,4,237500
884,884,884,"Casa en Venta Fuente De Los Deseos #27
, Toluca De Lerdo, México",187,3,3,127500
885,885,885,"Casa en Venta Juan De La Barrera Null
, Toluca De Lerdo, México",,3,4,175000
886,886,886,"Casa en Venta Sauces Null
, Los Sauces V, Toluca De Lerdo",,1,2,43500
887,887,887,"Casa en Venta La Vesana #266
, Toluca De Lerdo, México",84,2,2,69500
888,888,888,"Casa en Venta Toluca De Lerdo, México",170,2,,124000
889,889,889,"Casa en Venta Capultitlán, Toluca De Lerdo",,3,3,99950
890,890,890,"Casa en Venta Fuentes Null
, San Mateo Otzacatipan, Toluca De Lerdo",,2,3,97500
891,891,891,"Casa en Venta Niños Heroes 211
, San Mateo Otzacatipan, Toluca De Lerdo",,1,3,97500
892,892,892,"Casa en Venta Crisantemos #640
, Toluca De Lerdo, México",215,3,3,112500
893,893,893,"Casa en Venta Paseo De La Asunción
, Toluca De Lerdo, México",,1,3,46500
894,894,894,"Casa en Venta Toluca De Lerdo, México",,3,3,2400000
895,895,895,"Casa en Venta Nezahualcoyotl #000
, Toluca De Lerdo, México",350,3,4,51500
896,896,896,"Casa en Venta Toluca De Lerdo, México",165,2,3,102500
897,897,897,"Casa en Venta Azaleas #818
, Toluca De Lerdo, México",100,1,3,27987.65
898,898,898,"Casa en Venta Casa En Venta Ubicada En Hacienda Del Valle Ii
, Toluca De Lerdo, México",69,1,3,51500
899,899,899,"Casa en Venta Heroes Primera Seccion
, Toluca De Lerdo, México",60,1,2,40000
900,900,900,"Casa en Venta Toluca De Lerdo, México",200,1,3,260000
901,901,901,"Casa en Venta Toluca De Lerdo, México",369,2,4,315000
902,902,902,"Casa en Venta Nicolás Bravo Norte #429
, Toluca De Lerdo, México",215,2,5,275000
903,903,903,"Casa en Venta Al Refugio Sn
, Toluca De Lerdo, México",,3,4,120000
904,904,904,"Casa en Venta Ciprés, Toluca De Lerdo",576,4,5,325000
905,905,905,"Casa en Venta Adolfo Lopez Mateos #146
, Toluca De Lerdo, México",100,2,3,41500
906,906,906,"Casa en Venta Casa En Venta 3 Recamaras Hacienda Del Valle Toluca Cerca De Parque Toluca
, Toluca De Lerdo, México",,2,3,65000
907,907,907,"Casa en Venta Cristobal Olmedo #134
, Toluca De Lerdo, México",144,1,3,28642.9
908,908,908,"Casa en Venta Venta De Casa En Toluca, Col Santa Clara
, Toluca De Lerdo, México",385,5,7,225000
909,909,909,"Casa en Venta Paseo Arboleda Null
, Toluca De Lerdo, México",,2,3,90000
910,910,910,"Casa en Venta Casa En Venta, Residencial Crespa Town Toluca.
, De La Crespa, Toluca De Lerdo",,2,2,138971.8
911,911,911,"Casa en Venta Toluca De Lerdo, México",650,4,3,860000
912,912,912,"Casa en Venta Casa En Venta En Los Heroes Iii
, Toluca De Lerdo, México",119,2,4,55000
913,913,913,"Casa en Venta San Mateo Otzacatipan, Toluca De Lerdo",225,3,3,202500
914,914,914,"Casa en Venta Carretera México-toluca
, Toluca De Lerdo",425,3,3,795000
915,915,915,"Casa en Venta 5 De Mayo 30
, San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",,1,4,100000
916,916,916,"Casa en Venta Toluca De Lerdo, México",148,2,3,88600
917,917,917,"Casa en Venta Hhh 100
, Toluca De Lerdo, México",,3,4,140000
918,918,918,"Casa en Venta Toluca De Lerdo, México",290,4,4,225000
919,919,919,"Casa en Venta Bonita Casa En Venta Cerca Del Parque Sierra Morelos , Toluca
, Toluca De Lerdo, México",240,3,4,120000
920,920,920,"Casa en Venta Toluca De Lerdo, México",60,1,2,20850
921,921,921,"Casa en Venta Azteca, Toluca De Lerdo",106,1,3,90000
922,922,922,"Casa en Venta Toluca De Lerdo, México",188,3,3,122500
923,923,923,"Casa en Venta Toluca De Lerdo, México",160,2,3,155000
924,924,924,"Casa en Venta Frac Paseos Del Valle #11, 0
, Toluca De Lerdo, México",120,2,3,41390.35
925,925,925,"Casa en Venta Casa En Venta 2 Recamaras Los Heroes 1 En Toluca
, Toluca De Lerdo, México",60,1,2,39500
926,926,926,"Casa en Venta Roberto Fulton 185
, Toluca De Lerdo, México",,3,3,165000
927,927,927,"Casa en Venta Nezahualcoyotl #00
, Toluca De Lerdo, México",260,2,4,51500
928,928,928,"Casa en Venta Av. Miguel Hidalgo Null
, Centro, Toluca De Lerdo",,3,4,1150000
929,929,929,"Casa en Venta 21 De Marzo #s/n
, Toluca De Lerdo, México",250,2,4,100000
930,930,930,"Casa en Venta Antonio Garibaldy
, Toluca De Lerdo, México",66,1,4,55000
931,931,931,"Casa en Venta Las Misiones Null
, Toluca De Lerdo, México",,2,3,75000
932,932,932,"Casa en Venta Remanente Ii #12
, Toluca De Lerdo, México",160,2,3,60000
933,933,933,"Casa en Venta Toluca De Lerdo, México",372,3,4,180000
934,934,934,"Casa en Venta Toluca De Lerdo, México",110,3,3,70575
935,935,935,"Casa en Venta Apatzingan 507
, Toluca De Lerdo, México",,2,4,105000
936,936,936,"Casa en Venta Campo Real Ii #23
, Toluca De Lerdo, México",170,3,3,120000
937,937,937,"Casa en Venta Jesus Solorzano #126 A
, Toluca De Lerdo, México",80,2,3,46000
938,938,938,"Casa en Venta Nueva Oxtotitlán, Toluca De Lerdo",129,1,3,85000
939,939,939,"Casa en Venta Toluca De Lerdo, México",65,1,3,42750
940,940,940,"Casa en Venta Gómez Farías Esq Isidro Fabela #sn
, Toluca De Lerdo, México",160,4,4,875000
941,941,941,"Casa en Venta Camino A San Felipe #1234
, Toluca De Lerdo, México",120,3,3,115000
942,942,942,"Casa en Venta Juan Silveti, Villas Santin
, Toluca De Lerdo, México",120,2,3,60000
943,943,943,"Casa en Venta Toluca De Lerdo, México",950,5,4,445000
944,944,944,"Casa en Venta Privada Martha Rodríguez #5
, Toluca De Lerdo, México",155,2,2,95000
945,945,945,"Casa en Venta San Buenaventura, Toluca De Lerdo",350,3,4,500000
946,946,946,"Casa en Venta Privada Fuente De La Luz 117
, Toluca De Lerdo, México",130,1,,69750
947,947,947,"Casa en Venta Reforma
, Toluca De Lerdo, México",,2,2,47500
948,948,948,"Casa en Venta Casa En Venta En Fracc. Paseos San Martin, Toluca.
, Toluca De Lerdo, México",45,1,1,23000
949,949,949,"Casa en Venta Las Misiones Null
, Toluca De Lerdo, México",,2,3,80000
950,950,950,"Casa en Venta Toluca De Lerdo, México",249,2,3,95000
951,951,951,"Casa en Venta Camino A San Juan Tilapa #137, 0
, Toluca De Lerdo, México",124,3,3,93575
